reconstructed_sentence,sentence_original,pattern,matrix_language,group_code,group,participant_id,filler_count,has_fillers
噉 噉 都 都 好 好 好 好 depends on 佢 嗰個 eh 語言 嘅 能力 囉 即係 佢 果 個 language ability,"噉都好,好depends on佢果個語言嘅能力囉,即係佢果個language ability.",C8-E2-C10-E2,Cantonese,H,Homeland,ACH2025,1,True
即係 同一 個 mindset 完全 一樣 完全 一樣,即係同一個mindset. 完全一樣.,C3-E1-C4,Cantonese,H,Homeland,ACH2025,0,False
Eh 可能 佢 哋 mm 可能 佢哋 嘅 教育背景 囉 因為 喺 香港 有 一種 叫 international school 噉 佢哋 就係,"可能佢哋,唔,可能佢哋嘅教育背景囉.因為喺香港有一種叫international school.噉佢,",C14-E2-C3,Cantonese,H,Homeland,ACH2025,2,True
噉 佢哋 就係 eh 即係 佢哋 嗰個 atmosphere 就係 全 英文 即係 佢哋 入到去 就 由 eh 可能 由 由 由 prim 由 primary one 噉 去到 去到 讀 完 即係 去到 grad 嗰陣 或者 可能,"哋就係––即係佢哋嗰個atmosphere就係全英文,即係佢哋入到去就由,可能由由,由 prim––,由,primary one噉去到,去到,讀完,即係去到grad果陣,",C6-E1-C12-E1-C1-E2-C7-E1-C3,Cantonese,H,Homeland,ACH2025,2,True
嗰陣 或者 可能 year 即係 由 year one 去到 year twelve 佢 都 是 用 英文 嘅 噉 可能 佢 就算 出到 黎 佢 就算 識講 廣東話 可能 都 會 盡量 用 多 啲 英文 噉 可能 就算 佢 同人 講 廣東話 嘅 時候 佢 都 會 盡量 用 多 啲 英文 嘅 即係 可能 佢 都 會 即係 佢 係 情不自禁 呀 嗰啲 英文 嘅,"可能year,即係由year one去到year 12佢都是用英文嘅噉可能佢, 就算出到黎,",C3-E1-C2-E2-C1-E2-C55,Cantonese,H,Homeland,ACH2025,0,False
佢 都 是 用 英文 嘅 噉 可能 佢 就算 出到 黎 佢 就算 識講 廣東話 可能 都 會 盡量 用 多 啲 英文 噉 可能 就算 佢 同人 講 廣東話 嘅 時候 佢 都 會 盡量 用 多 啲 英文 嘅 即係 可能 佢 都 會 即係 佢 係 情不自禁 呀 嗰啲 英文 嘅 vocab 囉 控制 唔 到 囉 噉 另外 一種 可能 就係 show off,"英文噉可能, 就算佢同人講廣東話嘅時候, 佢都會盡量用多啲英文嘅. 即係可能佢都會. 即係佢係情不自禁呀,嗰啲英文嘅vocab 囉,佢控制唔到囉. 噉,另外一種可能就係,",C55-E1-C9-E2,Cantonese,H,Homeland,ACH2025,1,True
噉 另外 一種 可能 就係 show off 自己 英文 能力 囉 噉 可能 要 用 多 啲 英文 嗰啲 詞語 去 令到 自己 好似 high class 啲 囉 得 呢 兩 種 架 姐 其他 都 係 用 廣東話 嘅話 就係 喺 即係 係 一啲 好,"想show off 自己英文能力囉. 噉可能要用多啲英文嗰啲詞語去令到自己好似high class 啲囉.得呢兩種架姐. 其他都係用廣東話嘅話就係,",C5-E2-C17-E2-C20,Cantonese,H,Homeland,ACH2025,0,False
其他 都 係 用 廣東話 嘅話 就係 喺 即係 係 一啲 好 typical 嘅 嘅 位 即係 或者 好 係 呢啲 好 即係 或者 好 係 呢啲 好 common 嘅 好似 send email 噉 噉 無人 會 講 傳送 電郵 架 嘛 噉 我 覺得 講 send email 咪 即係 send email 或者 可能 啲 或者 可能 係,"喺,即係係一啲好typical嘅,嘅位. 即係,或者好,係呢啲好common嘅.好似send email噉,噉無人會講傳送電郵架嘛.噉我覺得講send email 咪即係send email.或者可能,",C12-E1-C15-E1-C2-E2-C13-E2-C2-E2-C6,Cantonese,H,Homeland,ACH2025,0,False
或者 可能 啲 或者 可能 係 eh 或者 可能 係 check 吓 噉樣 呢 呢 呢 一類 型 比較 一啲 typical 啲 嘅 種 就 啲 人 就 唔會 覺得 好奇 怪 囉,"啲,或者可能係,或者可能係check下噉樣呢,呢,呢一類型比較一啲typical啲,嘅種就,啲人就唔會覺得好奇怪囉.",C9-E1-C9-E1-C12,Cantonese,H,Homeland,ACH2025,1,True
喺 係唔係 要 好 specific 喺 邊 架,"喺,係唔係要好specific係邊架.",C4-E1-C3,Cantonese,H,Homeland,ACH2028,0,False
係 喇 我 都 會 keep 住 返教會 但係 我 唔 覺得 我 係 即係 喺 讀書 又 或者 係 屋企 都 有 呢個 嘅 基督教 嘅 氣氛,"係喇, 我都會keep住返教會但係我唔覺得我係, 即係喺讀書又或者係屋企都有呢個嘅基督教嘅氣氛.",C5-E1-C21,Cantonese,H,Homeland,ACH2028,1,True
首先 佢 要 香港 出世 啦 噉 佢 要 講 廣東話 啦 係 嘞 即係 even 可能 都 講 的 唔 正 嘅 或者 點 但係 佢 都 係 講 廣東話 嘅 而 唔係 講 其他 嘅 語言 啦 係 喇 即係 我 都 知 有啲 已經 融入 咗 香港 嘅 人 啦 都 係 會 講返 普通話 嘅 係 喇 噉 嗰啲 我 覺得 都 唔 算 係 香港 even 佢 攞住 香港 身份證,"首先佢要香港出世啦. 噉佢要講廣東話啦, 係啦. 即係even係可能讀, 讀唔正或者, 但係佢都係講廣東話嘅, 而唔係講其他嘅語言. 係喇, 即係我都知有啲已經融入咗香港嘅人啦, 都係會講返普通話嘅, 係喇. 噉嗰啲, 我覺得都唔算係香港. even佢攞住香港身份證.",C15-E1-C52-E1-C4,Cantonese,H,Homeland,ACH2028,2,True
係 呀 係 呀 係 你 freeze 咗 呀 咗 呀,係呀係呀係你freeze咗呀.,C6-E1-C4,Cantonese,H,Homeland,ACH2028,0,False
香港人 比較 溫和 啲 嘅 性格 即係 nice 啲 嘅,"香港人比較, 溫和啲嘅性格. 即係nice啲嘅.",C7-E1-C2,Cantonese,H,Homeland,ACH2028,0,False
係 我 無 freeze 㗎 你 freeze 咗,"係我無freeze㗎, 你freeze咗.",C3-E1-C2-E1-C1,Cantonese,H,Homeland,ACH2028,0,False
我 覺得 呀 erm 好認 同 中國 而家 嘅 價值觀 啦 Eh 政治立場 好 正確 講 普通話 同埋 em 無咩 文化,"我覺得呀, erm好認同, 中國而家嘅價值觀啦, 政治立場好正確. 講普通話同埋erm無咩文化.",C3-E1-C15,Cantonese,H,Homeland,ACH2028,2,True
no 唔 識,no唔識.,E1-C1,Equal,H,Homeland,ACH2028,1,True
我 有無 get 錯 咗 你 條 問題 啊,我有無get錯咗你條問題吖?,C2-E1-C5,Cantonese,H,Homeland,ACH2028,1,True
未 呀 聽過 Chinglish 嘅,"未呀,聽過Chinglish嘅.",C3-E1-C1,Cantonese,H,Homeland,ACH2028,0,False
Eh 無 啦 淨係 Chinglish 同埋 用字 唔 夠 豐富 囉,"呃無啦, 淨係Chinglish同埋, 用字唔夠豐富囉.",C3-E1-C5,Cantonese,H,Homeland,ACH2028,2,True
Hong Kong eh 應該 無 一 type 嘅 因為 都 無 聽過 人地 話 我 講開 嗰啲 英文 嘅 type 係 啲 乜,"Hong Kong-- 應該無-- type吖, 因為都無聽過人地話我講開嗰啲英文嘅type係啲乜.",E2-C3-E1-C12-E1-C3,Cantonese,H,Homeland,ACH2028,1,True
都 係 Hong Kong English 架 喇 有 我 有 廣東話 口音 個 啲 囉,"都係Hong Kong English架喇. 有, 我有廣東話口音個啲囉.",C2-E3-C10,Cantonese,H,Homeland,ACH2028,0,False
因為 香港 講得 出 英文 嗰 堆 佢 真係 講 英文 係 已經 係 好 流利 係 native 噉 嘅 eh level 架 囉,"因為香港講得出英文嗰堆佢真係講英文係, 已經係好流利, 係native噉嘅level架囉.",C17-E1-C2-E1-C2,Cantonese,H,Homeland,ACH2028,1,True
係 喇 但係 工作 上 呢 係 用 英文 但係 in writing 就 唔係 講 囉,"係啦, 但係工作上呢係用英文, 但係in writing就唔係講囉.",C10-E2-C4,Cantonese,H,Homeland,ACH2028,0,False
係 用 英文 先可以 形容 即係 點講 係 會 聯想 到 英文 而 唔係 講 中文 好似 啱啱 講 個 keyboard 唔會 同 你 講 鍵盤 嘅 呢個 係 keyboard,"係用英文先可以形容即係, 點講, 係會聯想到英文, 而唔係講中文, 好似啱啱講個keyboard唔會同你講鍵盤嘅呢個係keyboard.",C20-E1-C8-E1,Cantonese,H,Homeland,ACH2028,0,False
無 感覺 我 聽到 聽 得 明 我 就 okay,"無感覺, 我聽到, 聽得明我就okay喇.",C9-E1,Cantonese,H,Homeland,ACH2028,0,False
哦 哦 sorry 我 以為 你 要 全名 呀 eh,"哦哦sorry我以為你要全名呀, eh, X.",E1-C6,Cantonese,H,Homeland,ACH2030,3,True
eh 我 我 係 final year PhD 我 寫 緊 thesis 喺 意大利,"eh 我我係 final year PhD, 我寫緊 thesis 喺意大利.",C3-E3-C3-E1-C2,Cantonese,H,Homeland,ACH2030,1,True
所以 我 我 都 要 問 吓 你 究竟 你 即係 做 啲 analysis 點做 嘅 因為 因為 我 係 natural science 架 啦 但係 我 係 即係 應該 同 你哋 做 嘅 嘢 好 唔同 即係 stat 啊 或者 whatever,"所以我我都要問下你, 究竟你即係做啲 analysis 點做嘅, 因為因為我係 natural science 架啦, 但係我係即係應該同你哋做嘅嘢好唔同,即係 stat 或者 whatever.",C13-E1-C6-E2-C15-E1-C1-E1,Cantonese,H,Homeland,ACH2030,1,True
Eh 細 有 啊 細個 係 住 將 將軍澳 將軍澳 跟住 搬 咗 去 沙田 跟住 又 唔 想 住 喺 沙田 跟住 去到 大學 就住 hall 啦 跟住 再 出去 再 之後 就 自己 搬出去 我 而家 住 喺 觀塘,"eh 細有呀, 細個係住將, 將軍澳, 將軍澳跟住搬咗去沙田, 跟住又唔想住喺沙田, 跟住去到大學就住hall 啦, 跟住再出去, 再之後就自己搬出去, 我而家住喺觀塘.",C23-E1-C14,Cantonese,H,Homeland,ACH2030,3,True
將軍澳 沙田 觀塘 同 hall 四 個 四 個,"將軍澳, 沙田, 觀塘, hall 四個,四個",C4-E1-C4,Cantonese,H,Homeland,ACH2030,0,False
我 寫 thesis,我寫 thesis.,C2-E1,Cantonese,H,Homeland,ACH2030,0,False
我 而家 寫 thesis 啦,我而家寫 thesis 啦.,C3-E1-C1,Cantonese,H,Homeland,ACH2030,0,False
跟住 eh 因為 我 professor 佢 哋 eh 佢 本身 係 即係 我 suppose 係 要 喺 繼續 嘅 但係 呢 因為 佢,"跟住eh 因為我professor 佢本身係,即係我 suppose 係要喺 XX 繼續嘅,",C3-E1-C7-E1-C9,Cantonese,H,Homeland,ACH2030,2,True
繼續 嘅 但係 呢 因為 佢 tenure 即 佢哋 要 ten 唔 tenure 嘅 時候 呢 佢哋 就 搬 返 返去 意大利 即係 佢 唔 想 再 喺 繼續 教 噉樣,"但係呢因為佢 tenure 即佢哋 ten唔 tenure 嘅時候呢, 佢哋就搬番返去意大利, 即係佢唔想再去 XX 到繼續教噉樣.",C6-E1-C3-E2-C17,Cantonese,H,Homeland,ACH2030,2,True
噉 跟住 就 因為 我 要 em 最尾 呢 段 時間 噉 好似 佢 喺度 會 方便 啲 啦 同埋 做 啲 analysis 囉 就 即 佢 本身 都 喺 呢度 教書 嘅 所以 就嚟 咗 度 繼續 寫 埋 啲 嘢,"噉跟住就,因為我要 em 最尾呢段時間,噉好似佢喺度會方便啲啦,同埋做啲 analysis 咯,就即佢本身都喺呢度教書嘅,所以就嚟咗 XXXXXXXX 到繼續寫埋啲嘢",C21-E1-C19,Cantonese,H,Homeland,ACH2030,1,True
我 諗 應該 都 無 嘅 即係 我哋 嗰啲 傳統 屋企 嘅 即係 你 知 中國人 佢 話 無 但係 譬如 佢 又 會 去 拜山 啊 然後 又 會 即係 em 即係 佢 會理 解 譬如 拜 觀音 嗰啲 嘢 但係 佢 又 唔會 真係 去 拜 即係 嗰種 囉 係 咯 噉 我 諗 我 assume 應該 係 無 無 宗教 信仰 嘅,"即係 em 即係佢會理解,譬如拜觀音嗰啲嘢,不過佢又唔會真係去拜,即係嗰種咯. 係咯,噉我諗我 assume 應該係無,無宗教信仰嘅",C55-E1-C7,Cantonese,H,Homeland,ACH2030,2,True
Eh 咪 但係 我 中學 係 em 基督教 學校 但係 唔會 話 係 薰陶 即 純粹 係 我 諗 即 大部分 同學 都 係 Christians 但係 我 無 呢個 信仰 噉樣 囉,"eh 但係我中學係 em 基督教學校, 但唔會話係薰陶,但純粹係,我諗即大部分同學都係 Christians, 但係我無呢個信仰噉樣囉.",C22-E1-C7,Cantonese,H,Homeland,ACH2030,2,True
eh Eh 因為 我 覺得 由 eh 尤其是 喺 依 幾 年 啦 噉 你 就 會 即係 我 諗 香港人 會 比 其他 識講 中文 但係 唔係 住 喺 香港 嘅 人 會 experience 多 啲 嘢 因為 有 一啲 好,"eh  因為, 我覺得由,eh  尤其是係依幾年啦,噉你就會,即係我諗香港人會比其他識講中文但係唔係住喺香港嘅人會experience 多啲嘢,",C31-E1-C7,Cantonese,H,Homeland,ACH2030,3,True
多 啲 嘢 因為 有 一啲 好 strong 嘅 eh eh 本土 意識 啊 或者 係 淨係 得 嗰陣時 住 喺 香港人 先至 會 experience 嘅 一啲 嘢 噉 呢啲 係,"因為有一啲好strong 嘅eheh本土意識呀,或者係淨係得嗰陣時住喺香港人先至會 experience 嘅一啲嘢,",C7-E1-C13-E1-C6,Cantonese,H,Homeland,ACH2030,3,True
噉 呢啲 係 collective 嘅 memories 噉樣 就 會 differentiate eh 識講 中文 或者 真係 真係 中國人 佢 可能 識聽 廣東話 噉樣 但係 佢 唔會 有 呢 種 身分 認同 噉樣,"噉呢啲係collective嘅memories, 噉樣就會 differentiate, eh, 識講中文或者真係, 譬如中國人,佢可能識聽廣東話噉樣,但係佢唔會有呢種身分認同噉樣",C3-E1-C1-E1-C3-E1-C20,Cantonese,H,Homeland,ACH2030,1,True
噉 係 囉 同埋 因為 我 都 係 住 喺 香港 即 即係 除咗 travelling 呀 或者 讀書 嗰啲 噉 嘅 樣 噉 就 所以 我 都 會 define 自己 做 香港人,"噉係咯, 同埋因為我都係住喺香港,即即係除咗travelling 呀,或者讀書嗰啲噉嘅樣,噉就,所以我都會define自己做香港人.",C14-E1-C13-E1-C3,Cantonese,H,Homeland,ACH2030,0,False
Eh majority 都 係 都 係 香港人 嚟 嘅 但係 即係 如果 你 話 唔係 即 都 會 有 好多 外國 嘅 朋友 因為 你 喺 香港 讀書 就 一定會 有 好多 外國人 啦 噉 但係 你 問 嗰啲 外國人 大部分 係 啲 咩人 就真 係 答 唔 到 即係 咩人 都 有 即係 譬如 我,"eh majority 都係都係香港人嚟嘅,但係即係如果你話唔係,即都會有好多外國嘅朋友,因為你喺香港讀書,就一定會有好多外國人啦,噉但係你問嗰啲外國人大部分係啲咩人,就真係答唔到,即係咩人都有.",E1-C53,Cantonese,H,Homeland,ACH2030,2,True
即係 譬如 我 lab 有 有 巴西 人 呀 有 eh 有 UK 嚟 嘅 有 em eh Belgium 嘅 即 即係 好多 唔同 嘅 人,"即係譬如我 lab 有有巴西人呀,有 eh, 有 UK 嚟嘅,有 em, eh, Belgium 嘅,即即係好多唔同嘅人.",C3-E1-C7-E1-C3-E1-C7,Cantonese,H,Homeland,ACH2030,3,True
同埋 你 住 hall 都 會 多 eh 大陸人 呀 韓國人 呀 即係 好多 東南亞 嘅 人 都 有,"同埋你住 hall 都會多eh大陸人呀,韓國人呀,即係好多東南亞嘅人都有.",C3-E1-C14,Cantonese,H,Homeland,ACH2030,1,True
因為 我 諗 香港 外國人 主要 都 多數 住 喺 港島 啦 或者 佢哋 好 鍾意 住 喺 離島 我 啲 friend 全部 都 好 鍾意 住 喺 離島 即係 佢哋 返學 係 要 搭 唔知 一個鐘 船 佢哋 覺得 好 快 噉樣,"因為我諗香港外國人主要都多數住喺港島啦,或者佢哋好鍾意住喺離島,我啲friend 全部都好鍾意住喺離島,即係佢哋返學係要搭唔知一個鐘船,佢哋覺得好快噉樣,",C21-E1-C21,Cantonese,H,Homeland,ACH2030,0,False
即係 you mean 係 香港人 吖 定 抑或 係,即係 you mean 係香港人吖定抑或係?,C1-E2-C6,Cantonese,H,Homeland,ACH2030,0,False
Grad school 嗰啲 同學,"Grad school 嗰啲同學,",E2-C2,Equal,H,Homeland,ACH2030,0,False
多 外國人 我 諗 係 因為 我哋 讀 ecology 嗰啲 佢哋 多 唔 即 偏向 係 啲 外國人 好 鍾意 讀 呢 科 所以 就 會 多 啲 唔係 香港 嘅 人 噉樣樣 囉,"我諗係因為我哋讀 ecology嗰啲, 佢哋多唔,即偏向係啲外國人好鍾意讀呢科,",C8-E1-C24,Cantonese,H,Homeland,ACH2030,1,True
哦 我 諗 反而 香港人 如果 計 我 department 香港人 反而 係 小數 我 諗 香港人 可能 會 佔 唔 係咪 香港人 會 佔 我 諗 都 有 四成 我 估 我 估 四成 香港人 啦,"哦,我諗反而香港人如果計我 department, 香港人反而係小數,",C7-E1-C26,Cantonese,H,Homeland,ACH2030,2,True
係 呀 eh Europeans 囉 我 會話 係 喇,"係呀, eh, Europeans 我會話.",C2-E1-C5,Cantonese,H,Homeland,ACH2030,1,True
我 覺得 會 embrace 香港 culture 嘅 嘅 人 人,"我覺得會 embrace 香港 culture 嘅人,",C3-E1-C1-E1-C4,Cantonese,H,Homeland,ACH2030,0,False
例如 即係 如果 我 compare 我 labmate 啦 即係 其實 佢哋 全部 都 係 唔 識講 廣東話 噉樣樣 嘅 噉 但係 我 又 唔 即係 佢哋 都 係 鍾意 香港 嘅,"例如即係如果我 compare 我 labmate 啦,即係其實佢哋全部都係唔識講廣東話噉樣樣嘅噉,",C4-E1-C1-E1-C22,Cantonese,H,Homeland,ACH2030,2,True
噉 但係 我 又 唔 即係 佢哋 都 係 鍾意 香港 嘅 culture 譬如 佢哋 會 鍾意 去 帶 我 去食 飯 呀 或者 佢哋 會,"但係我又唔,即係佢哋都係鍾意香港嘅culture,譬如佢哋會鍾意去帶我去食飯呀,",C11-E1-C13,Cantonese,H,Homeland,ACH2030,1,True
會 關心 香港 嘅 政治 環境 呀 或者 佢哋 會 鐘意 香港 嗰啲 slangs 呀 呀,"或者佢哋會鐘意香港嗰啲 slangs 呀,",C13-E1-C2,Cantonese,H,Homeland,ACH2030,0,False
即係 佢哋 會 覺得 香港 嘅 language 好 得意 即使 佢哋 一定 唔 識講 因為 有時 我哋 教 佢 講 啦 但係 佢哋 會 發覺 吓 點解 你哋 啲,"即係佢哋會覺得香港嘅 language 好得意,即使佢哋一定唔識講,",C6-E1-C21,Cantonese,H,Homeland,ACH2030,1,True
好 得意 即使 佢哋 一定 唔 識講 因為 有時 我哋 教 佢 講 啦 但係 佢哋 會 發覺 吓 點解 你哋 啲 tonations 噉 奇怪 即係 譬如 教 佢 講 數 一二 三四 五 六 七八九 噉 佢哋 都 會 數數 唔 正 佢 會變 咗 講 第二啲 嘢 噉樣,"因為有時我哋教佢講啦,但係佢哋會發覺,吓,點解你哋啲 tonations 噉奇怪,",C21-E1-C26,Cantonese,H,Homeland,ACH2030,2,True
噉 即係 呢啲 係 一啲 香港 特別 嘅 eh eh culture 噉樣 啦,"即係呢啲係一啲香港特別嘅 eh, culture 噉樣啦,",C8-E1-C2,Cantonese,H,Homeland,ACH2030,2,True
即係 我 覺得 呢個 係 minimum 或者 佢哋 係 要 interest in 呢 樣 野 先 啦,"即係我覺得呢個係minimum, 或者佢哋係要 interest in 呢樣野先啦,",C5-E1-C4-E2-C5,Cantonese,H,Homeland,ACH2030,0,False
會 去 主動 噉樣 參與 一啲 平時 香港人 會 做 嘅 野 或者 真係 真係 我 啲 friend 係 會 去 支持 屋企人 佢哋 會 keep 住 去 遊行,"或者真係真係我啲 friend 係會去支持屋企人,佢哋會 keep 住去遊行,",C17-E1-C7-E1-C3,Cantonese,H,Homeland,ACH2030,0,False
或者 佢哋 會 as 一個 eh 喺 香 喺 香港 嘅 外國人 啦 但係 好 鍾意 香港 不過 就 會 嘗試 去 解釋 香港 嘅 situation 畀 其他 佢哋 嘅 即係 同鄉 志 噉樣,"或者佢哋會 as 一個 eh  喺香喺香港嘅外國人啦,但係好鍾意香港,不過其實會嘗試去解釋香港嘅situation 比其他佢哋嘅即係同鄉志噉樣,",C3-E1-C20-E1-C8,Cantonese,H,Homeland,ACH2030,1,True
Eh 我 係 其中之一 個 sub subset 囉,"Eh  我係其中之一個 sub-- subset 咯,",C4-E2-C1,Cantonese,H,Homeland,ACH2030,1,True
即係 只要 佢 唔 喺 中國 度 即係 佢 嘅 upbringings 係 唔 喺 中國 呢度 發生 嘅話 我 覺得 好 難 會 有人 去 resonate with 中國 嘅 education 呀 中國人 嘅 文化 呀 或者 中國人 嘅 嘅 嘅 獨有 嗰種 嘅 意 試 形態 囉,"即係只要佢唔喺中國度,即係佢嘅 upbringings 係唔喺中國呢度發生嘅話,我覺得好難會有人去 resonate with 中國嘅 education 呀, 中國人嘅文化呀,或者中國人嘅,嘅嘅獨有嗰種嘅,意試形態咯.",C9-E1-C13-E2-C2-E1-C17,Cantonese,H,Homeland,ACH2030,2,True
除 除非 佢 係 em 有 一啲 人 係 eh 譬如 阿爸 即係 可能 佢 喺 mixed 嘅 或者 阿爸 阿媽 成日 都 搬屋 嘅 噉樣 噉 佢 就 可能 係 由細到大 譬如 佢 係 即係,"除-- 除非佢係 em 有一啲人係 eh 譬如阿爸,即係可能佢喺 mixed 嘅,或者阿爸阿媽成日都搬屋嘅噉樣,",C14-E1-C19,Cantonese,H,Homeland,ACH2030,2,True
嘅 或者 阿爸 阿媽 成日 都 搬屋 嘅 噉樣 噉 佢 就 可能 係 由細到大 譬如 佢 係 即係 mixed 啦 然後 又 唔 喺 美國 出世 喇 但係 喺 美國 讀書 啦 噉樣,"噉佢就可能係由細到大,譬如佢係,即係 mixed 啦,然後又唔喺美國出世喇,但係喺美國讀書啦噉樣,",C19-E1-C13,Cantonese,H,Homeland,ACH2030,1,True
噉 但係 呢啲 唔係 淨係 出現 喺 美國人 身上 㗎 嘛 即可 以 喺 即可 以 係 你 可以 問 佢 係咪 英國人 佢 可 唔 可以 係咪 美國人 即係 唔會 話 fixate 係 得 一個 country 噉樣樣 我 唔知 真 無 有 过 呢 樣 野 係,"噉但係呢啲唔係淨係出現喺美國人身上㗎嘛,即可以喺,即可以係你可以問佢係咪英國人,佢可唔可以係咪美國人,即係唔會話 fixate 係得一個 country 噉樣樣, ",C31-E1-C3-E1-C11,Cantonese,H,Homeland,ACH2030,1,True
我 覺得 都 係 要 噉識 英文 啦 即係 識講 英文 啦 同埋 佢 係 好 embrace 美國 嘅 culture,"同埋佢係好 embrace 美國嘅  culture,",C16-E1-C2-E1,Cantonese,H,Homeland,ACH2030,0,False
一啲 美國 typical 嘢 我 唔知 即係 係咪 嗰啲 即係 可能 eh 保守 啲 即 保守派 美國佬 話 自己 係 即係 嗰啲 American dreams 呀,"即係或者好鍾意美國嘅,即係好 proud of 一啲 美國 typical 嘢,我唔知即係,係咪嗰啲,即係可能 eh  保守啲,即保守派美國佬話自己係即係嗰啲 American dreams 呀,",C2-E1-C18-E2-C1,Cantonese,H,Homeland,ACH2030,1,True
噉 即 都 有 liberal 嘅 但 我 又 唔 真係 無 聽過 有 liberal 嘅 人 會話 自己 會 唔會 係 一個 真 嘅 美國人 噉,"噉即都有liberal 嘅,但我又唔,真係無聽過有liberal 嘅人會話自己會唔會係一個真嘅美國人噉.",C4-E1-C8-E1-C12,Cantonese,H,Homeland,ACH2030,1,True
即係 話 即係 如果 佢 住 佢 住 喺 中國 佢 好 鍾意 中國 嘅 噉 我 諗 佢 都 會 assume 自己 係 中國人 但係 如果 佢 係 住 喺 香港 嘅 即係 佢 係,"即係話,即係如果佢住,佢住喺中國區,好鍾意中國嘅,噉我 諗佢都會 assume 佢自己係中國人,",C21-E1-C14,Cantonese,H,Homeland,ACH2030,0,False
自己 係 中國人 但係 如果 佢 係 住 喺 香港 嘅 即係 佢 係 eh 譬如 讀 喺度 讀 即係 唔係 讀 I school 或者 係 local school 啦 噉 如果 佢 身邊 都 係 啲 香港人 而 佢 係 選擇 即係 之後 呢 都 係 喺 香港 度 生活 即係 好 鍾意 或者 佢 會 即係 prefer 喺 呢度 生活 啦 噉 我 覺得 佢 都 會 當 自己 係 一個 香港人,"但係如果佢係住喺香港嘅,即係佢係 eh  譬如讀,喺度讀即係我唔理佢係讀 I school 或者係 local school 啦,噉如果佢身邊都係啲香港人,而佢係選擇即係之後呢都係喺香港度生活,即係好鍾意,或者佢會即係prefer 喺呢度生活啦,噉我覺得佢都會當自己係一個香港人?",C21-E2-C2-E2-C29-E1-C15,Cantonese,H,Homeland,ACH2030,1,True
即係 心理 啲 嘢 好 主觀 我 唔 即係 即 除非 你 夾硬 話 要 問 我 啦 但係 我 覺得 即 ultimately 如果 我 識 一個 噉樣 嘅 人 然後 eh 佢 同 我 講 佢 覺得 自己 係 咩人 我 就 當 佢 係 咩人,"我唔即係,即,除非你夾硬話要問我啦, 但係我覺得即 ultimately, 如果我識一個噉樣嘅人,然後 eh  佢同我講,佢覺得自己係咩人,我就當佢係咩人.",C21-E1-C23,Cantonese,H,Homeland,ACH2030,2,True
Eh my dad doesn't know dialect but my mom knows 潮 潮州話,"eh, my dad doesn't know dialect but my mom knows 潮-- 潮州話.",E9-C2,English,H,Homeland,ACH2030,1,True
only only Cant I don't like 廣東 it's just 廣東 廣東,"only-- only Cant-- I don't like 廣東, it's-- it's 廣東,",E6-C1-E2-C2,English,H,Homeland,ACH2030,0,False
廣東 廣東 type of,廣東 type of--,C2-E2,Equal,H,Homeland,ACH2030,0,False
Mm 屋企人 囉 舊 一輩 嗰啲 都 係 廣東話 啦 朋友 dai 即 daily 都 都 會 講 廣東話 啦 除非 朋友 係 外國人 噉 我 就 會 講返 英文 囉 即係 即係 如果 你 喺 香港 生活 嘅話,"唔,屋企人咯,舊一輩嗰啲都係廣東話啦,朋友dai-- 即daily 都都會講廣東話啦, 除非朋友係外國人, 噉我就會講返英文咯,",C10-E1-C1-E1-C25,Cantonese,H,Homeland,ACH2030,1,True
都 都 會 講 廣東話 啦 除非 朋友 係 外國人 噉 我 就 會 講返 英文 囉 即係 即係 如果 你 喺 香港 生活 嘅話 mostly 係 uh it depends on 嗰 eh 嗰個 嗰個 對象 即係 如果 我 同 外國人 就 會 講下 英文 如果 唔係 就,"即係, 即係如果你喺香港生活嘅話, mostly 係 uh it depends on 嗰個 eh 嗰個嗰個對象,即係如果我同外國人就會講下英文,",C25-E1-C1-E3-C16,Cantonese,H,Homeland,ACH2030,2,True
Eh 有 eh 哦 好多 都 好多時 即係 應該 唔係 一啲 特別 呢個 反而 係 一個 好 common 嘅 情 係咪 啊 即 而 即 就算 而家 同 你 講嘢 都 係 都 係 會 有少少 中英 夾雜,"eh, 有eh, 好多,都好多時,即係應該唔係一啲特別, 呢個反而係一個好 common 嘅情,係咪即即就算而家同你講嘢,都係都係會有少少中英夾雜,",C14-E1-C19,Cantonese,H,Homeland,ACH2030,4,True
因為 又 無 得 話 因為 真係 無 得 解 其實 係 喺 香港 生活 由細到大 其實 都 係 都 係噉 嘅 樣 即係 even 你 上堂 嘅 時候 你 老師 都 會 忍 唔 住 中英 夾雜 除非 你 係 上緊,"又無得話因為,真係無得解,其實係喺香港生活由細到大,其實都係都係噉嘅樣,即係even 你上堂嘅時候, 你老師都會,",C24-E1-C16,Cantonese,H,Homeland,ACH2030,1,True
